https://zh.wikipedia.org/wiki/2016%E5%B9%B47%E6%9C%88%E5%96%80%E5%B8%83%E5%B0%94%E7%88%86%E7%82%B8%E8%A2%AD%E5%87%BB,2016年7月喀布尔爆炸袭击
https://zh.wikipedia.org/wiki/2014%E5%B9%B47%E6%9C%88%E6%8B%89%E7%A9%86%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2014年7月拉穆袭击事件
https://zh.wikipedia.org/wiki/12%C2%B728%E5%A2%A8%E7%8E%89%E5%8E%BF%E5%8E%BF%E5%A7%94%E8%A2%AD%E5%87%BB,12·28墨玉县县委袭击
https://zh.wikipedia.org/wiki/%E9%A6%AC%E5%BE%B7%E9%87%8C%E4%B8%89%E4%B8%80%E4%B8%80%E9%80%A3%E7%92%B0%E7%88%86%E7%82%B8%E6%A1%88,馬德里三一一連環爆炸案
https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E9%A9%BB%E5%90%89%E5%B0%94%E5%90%89%E6%96%AF%E5%A4%A7%E4%BD%BF%E9%A6%86%E7%88%86%E7%82%B8%E6%A1%88,中国驻吉尔吉斯大使馆爆炸案
https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%96%AF%E8%98%AD%E6%81%90%E6%80%96%E4%B8%BB%E7%BE%A9,伊斯蘭恐怖主義
https://zh.wikipedia.org/wiki/2016%E5%B9%B42%E6%9C%88%E8%96%A9%E4%BC%8A%E9%81%94%E6%BE%A4%E7%B4%8D%E5%B8%83%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,2016年2月薩伊達澤納布恐怖襲擊
https://zh.wikipedia.org/wiki/1984%E5%B9%B4%E7%BE%85%E5%82%91%E5%B0%BC%E5%B8%8C%E6%95%99%E7%94%9F%E7%89%A9%E6%81%90%E6%80%96%E6%94%BB%E6%93%8A,1984年羅傑尼希教生物恐怖攻擊
https://zh.wikipedia.org/wiki/%E5%AD%A4%E7%8B%BC%E5%BC%8F%E8%A5%B2%E6%93%8A,孤狼式襲擊
https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E7%9A%84%E6%81%90%E6%80%96%E4%B8%BB%E4%B9%89,中国的恐怖主义
https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E5%BA%93%E8%BD%A6%E7%88%86%E7%82%B8%E6%A1%88,2008年库车爆炸案
https://zh.wikipedia.org/wiki/%E8%81%AF%E5%90%88%E8%88%AA%E7%A9%BA175%E8%99%9F%E7%8F%AD%E6%A9%9F%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,聯合航空175號班機恐怖襲擊
https://zh.wikipedia.org/wiki/%E6%9B%BC%E5%BE%B9%E6%96%AF%E7%89%B9%E9%AB%94%E8%82%B2%E5%A0%B4%E7%88%86%E7%82%B8%E6%A1%88,曼徹斯特體育場爆炸案
https://zh.wikipedia.org/wiki/1981%E5%B9%B4%E7%BB%B4%E4%B9%9F%E7%BA%B3%E7%8A%B9%E5%A4%AA%E4%BC%9A%E5%A0%82%E8%A2%AD%E5%87%BB,1981年维也纳犹太会堂袭击
https://zh.wikipedia.org/wiki/2011%E5%B9%B4%E5%A4%A7%E9%A9%AC%E5%A3%AB%E9%9D%A9%E7%82%B8%E5%BC%B9%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2011年大马士革炸弹袭击事件
