GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,GlobalEventID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1034759793,20220217,202202,2022,2022.1288,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,40,40,4,1,1,2,1,2,-0.395256917,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,1,Russia,RS,RS,,60,100,RS,2.02203E+13,https://menafn.com/1103875547/Georgian-finance-minister-ADB-officials-discuss-structural-economic-reforms&source=28
1034759794,20220217,202202,2022,2022.1288,BRA,BRAZILIAN,BRA,,,,,,,,BRAGOV,BRAZIL,BRA,,,,,GOV,,,0,57,57,5,1,8,2,1,2,-7.575757576,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759795,20220217,202202,2022,2022.1288,BRA,BRAZILIAN,BRA,,,,,,,,BRAGOV,BRAZIL,BRA,,,,,GOV,,,0,190,190,19,4,-10,2,1,2,-7.575757576,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759796,20220217,202202,2022,2022.1288,BRAGOV,BRAZILIAN,BRA,,,,,GOV,,,,,,,,,,,,,0,57,57,5,1,8,3,1,3,-7.575757576,1,Brazil,BR,BR,,-10,-55,BR,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759797,20220217,202202,2022,2022.1288,BRAGOV,BRAZILIAN,BRA,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10,3,1,3,-7.575757576,1,Brazil,BR,BR,,-10,-55,BR,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759798,20220217,202202,2022,2022.1288,BRAGOV,BRAZIL,BRA,,,,,GOV,,,BRA,BRAZILIAN,BRA,,,,,,,,0,57,57,5,1,8,2,1,2,-7.575757576,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759799,20220217,202202,2022,2022.1288,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,0,71,71,7,2,7.4,2,1,2,-1.812366738,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2.02203E+13,https://www.businessinsider.com/obama-education-secretary-canceling-student-loan-debt-makes-sense-biden-2022-3
1034759800,20220217,202202,2022,2022.1288,GOV,SECURITY COUNCIL,,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,0,111,111,11,3,-2,2,1,2,-3.605560382,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,2.02203E+13,https://www.nbcnews.com/news/world/even-us-allies-are-reluctant-confront-russia-invasion-ukraine-rcna20686
1034759801,20220217,202202,2022,2022.1288,TUR,TURKEY,TUR,,,,,,,,,,,,,,,,,,0,43,43,4,1,2.8,1,1,1,-6.8,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,2.02203E+13,https://english.aawsat.com/home/article/3540611/israeli-intelligence-arrests-hamas-cell-jerusalem
1034759802,20220217,202202,2022,2022.1288,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,40,40,4,1,1,2,1,2,-0.395256917,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,2.02203E+13,https://menafn.com/1103875547/Georgian-finance-minister-ADB-officials-discuss-structural-economic-reforms&source=28
